001F6D,Cisco
001F6E,VtechEng
001F6F,FujianSu
001F70,BotikTec
001F71,XgTechno
001F72,QingdaoH
001F73,Teraview
001F74,EigenDev
001F75,GibahnMe
001F76,Airlogic
001F77,HeolDesi
001F78,BlueFoxP
001F79,LodamEle
001F7A,Wiwide
001F7B,Technexi
001F7C,Witelcom
001F7D,Embedded
001F7E,Motorola
001F7F,Phabrix
001F80,LucasBv
001F81,AccelSem
001F83,Teleplan
001F84,GigleSem
001F85,AprivaIs
001F87,Skydigit
001F88,FmsForce
001F89,Signalio
001F8A,EllionDi
001F8B,CacheIq
001F8C,Ccs
001F8D,Ingenieu
001F8E,MetrisUs
001F8F,Shanghai
001F90,Actionte
001F91,DbsLodgi
001F92,Videoiq
001F93,Xiotech
001F94,LascarEl
001F95,SagemCom
001F96,Aprotech
001F97,BertanaS
001F99,Seronics
001F9A,NortelNe
001F9D,Cisco
001F9E,Cisco
001F9F,ThomsonT
001FA0,A10Netwo
001FA1,Gtran
001FA2,DatronWo
001FA4,Shenzhen
001FA6,StiloSrl
001FA7,SonyComp
001FA8,SmartEne
001FA9,AtlantaD
001FAA,Taseon
001FAB,ISHighTe
001FAC,Goodmill
001FAD,BrownInn
001FAE,BlickSou
001FAF,Nextio
001FB0,Timeips
001FB1,Cybertec
001FB2,Sontheim
001FB4,Smartsha
001FB6,ChiLinTe
001FB7,WimateTe
001FB8,Universa
001FB9,Paltroni
001FBA,BoyoungT
001FBB,Xenatech
001FBC,Evga
001FBD,KyoceraW
001FBE,Shenzhen
001FBF,FulhuaMi
001FC0,ControlE
001FC1,HanlongT
001FC2,JowTongT
001FC3,Smartsyn
001FC4,Motorola
001FC5,Nintendo
001FC6,AsustekC
001FC7,CasioHit
001FC9,Cisco
001FCA,Cisco
001FCB,NiwSolut
001FCC,SamsungE
001FCD,SamsungE
001FCE,QtechLlc
001FCF,MsiTechn
001FD1,Optex
001FD2,Commtech
001FD3,RivaNetw
001FD4,4ipnet
001FD5,Microris
001FD6,Shenzhen
001FD7,TeleradS
001FD9,RsdCommu
001FDA,NortelNe
001FDB,NetworkS
001FDC,MobileSa
001FDD,GdiLlc
001FDE,NokiaDan
001FDF,NokiaDan
001FE0,Edgevelo
001FE1,HonHaiPr
001FE2,HonHaiPr
001FE3,LgElectr
001FE4,SonyEric
001FE6,Alphion
001FE8,Kurusuga
001FE9,Printrex
001FEA,AppliedM
001FEB,TrioData
001FED,Tecan
001FEE,UbisysTe
001FEF,ShinseiI
001FF0,AudioPar
001FF1,ParadoxH
001FF2,ViaTechn
001FF3,Apple
001FF4,PowerMon
001FF5,Kongsber
001FF6,PsAudioI
001FF7,Nakajima
001FF8,SiemensS
001FF9,Advanced
001FFA,Coretree
001FFB,GreenPac
001FFD,IndigoMo
001FFE,Procurve
001FFF,Respiron
002000,LexmarkI
002001,DspSolut
002002,Seritech
002003,PixelPow
002004,Yamatake
002005,SimpleTe
002006,GarrettC
002007,Sfa
002008,CableCom
002009,PackardB
00200B,Octagon
00200C,Adastra
00200D,CarlZeis
00200E,Satellit
00200F,Tanbac
002010,JeolSyst
002011,Canopus
002012,Camtroni
002013,Diversif
002014,GlobalVi
002015,ActisCom
002016,ShowaEle
002018,CisTechn
002019,Ohler
00201A,MrvCommu
00201B,Northern
00201C,Excel
00201D,KatanaPr
00201E,Netquest
00201F,BestPowe
002020,Megatron
002021,Algorith
002022,NmsCommu
002023,TCTechno
002024,PacificC
002025,ControlT
002026,Amkly
002027,MingFort
002028,WestEgg
002029,Teleproc
00202A,NVDzine
00202B,Advanced
00202C,Welltron
00202D,Taiyo
00202E,DaystarD
00202F,ZetaComm
002030,AnalogDi
002031,TattileS
002032,AlcatelT
002033,SynapseT
002034,RotecInd
002035,Ibm
002036,BmcSoftw
002037,SeagateT
002038,VmeMicro
00203A,DigitalB
00203B,Wisdm
00203C,Eurotime
00203D,Honeywel
00203E,LogicanT
00203F,Juki
002040,Motorola
002041,DataNet
002042,Datametr
002043,Neuron
002044,Genitech
002045,IonNetwo
002046,Ciprico
002047,Steinbre
002048,MarconiC
002049,Comtron
00204A,Pronet
00204B,Autocomp
00204C,MitronCo
00204D,Inovis
00204E,NetworkS
00204F,Deutsche
002050,KoreaCom
002051,Verilink
002052,Ragula
002053,Huntsvil
002054,Sycamore
002055,Altech
002056,Neoprodu
002057,TitzeDat
002058,AlliedSi
002059,MiroComp
00205A,Computer
00205B,KentroxL
00205C,Internet
00205D,Nanomati
00205E,CastleRo
00205F,Gammadat
002060,AlcatelI
002061,Garrettc
002062,Scorpion
002063,WiproInf
002064,ProtecMi
002065,Supernet
002066,GeneralM
002069,Isdn
00206A,OsakaCom
00206B,KonicaMi
00206C,Evergree
00206D,DataRace
00206E,Xact
00206F,Flowpoin
002070,Hynet
002071,Ibr
002072,Worklink
002073,Fusion
002074,Sungwoon
002075,Motorola
002076,Reudo
002077,Kardios
002078,Runtop
002079,Mikron
00207A,WiseComm
00207B,Intel
00207C,Autec
00207D,Advanced
00207E,Finecom
00207F,KyoeiSan
002080,SynergyU
002081,TitanEle
002082,Oneac
002083,Prestico
002084,OcePrint
002086,Microtec
002087,Memotec
002088,GlobalVi
002089,T3plusNe
00208A,SonixCom
00208B,LapisTec
00208C,GalaxyNe
00208D,CmdTechn
00208E,ChevinSo
00208F,EciTelec
002090,Advanced
002091,J125Nati
002092,ChessEng
002093,Landings
002094,Cubix
002095,RivaElec
002097,AppliedS
002098,Hectroni
002099,BonElect
00209A,3do
00209B,ErsatEle
00209C,PrimaryA
00209D,LippertA
00209E,BrownSOp
00209F,MercuryC
0020A0,OaLabora
0020A2,GalcomNe
0020A3,Harmonic
0020A4,Multipoi
0020A5,ApiEngin
0020A6,ProximWi
0020A7,Pairgain
0020A8,SastTech
0020A9,WhiteHor
0020AA,Digimedi
0020AB,MicroInd
0020AC,Interfle
0020AD,Linq
0020AE,OrnetDat
0020AF,3com
0020B0,GatewayD
0020B1,ComtechR
0020B2,GkdGesel
0020B3,TattileS
0020B4,TermaEle
0020B5,YaskawaE
0020B6,AgileNet
0020B7,NamaquaC
0020B8,PrimeOpt
0020B9,Metricom
0020BA,CenterFo
0020BB,Zax
0020BC,LongReac
0020BD,Niobrara
0020BE,LanAcces
0020BF,AehrTest
0020C0,PulseEle
0020C1,Saxa
0020C2,TexasMem
0020C3,CounterS
0020C4,Inet
0020C5,EagleTec
0020C7,AkaiProf
0020C8,Larscom
0020C9,VictronB
0020CA,DigitalO
0020CB,PretecEl
0020CC,DigitalS
0020CD,HybridNe
0020CE,LogicalD
0020CF,TestMeas
0020D0,Versalyn
0020D1,Microcom
0020D2,RadDataC
0020D3,OstOuest
0020D4,Cabletro
0020D5,Vipa
0020D6,Breezeco
0020D7,JapanMin
0020D8,NortelNe
0020D9,Panasoni
0020DA,AlcatelN
0020DB,XnetTech
0020DC,Densitro
0020DD,Cybertec
0020DE,JapanDig
0020DF,KyosanEl
0020E0,Actionte
0020E1,AlamarEl
0020E2,Informat
0020E3,McdKenco
0020E4,HsingTec
0020E5,ApexData
0020E6,Lidkopin
0020E8,Datatrek
0020EA,Efficien
0020EB,Cincinna
0020EC,Techware
0020EE,Gtech
0020EF,Usc
0020F0,Universa
0020F1,AltosInd
0020F2,Oracle
0020F3,Raynet
0020F4,Spectrix
0020F5,Pandatel
0020F6,NetTekAn
0020F7,Cyberdat
0020F8,CarreraC
0020F9,Paralink
0020FA,Gde
0020FB,OctelCom
0020FD,ItvTechn
0020FF,Symmetri
002100,GemtekTe
002101,Aplicaci
002102,Updatelo
002103,GhiElect
002104,GigasetC
002106,RimTesti
002107,Seowonin
002108,NokiaDan
002109,NokiaDan
00210B,GeminiTr
00210C,Cymtec
00210D,SamsinIn
00210E,OrpakLTD
00210F,Cernium
002110,Clearbox
002111,Uniphone
002112,WiscomSy
002113,Padtec
002114,HylabTec
002115,PhyweSys
002116,Transcon
002118,AthenaTe
002119,SamsungE
00211A,Lintech
00211B,Cisco
00211C,Cisco
00211D,Dataline
00211E,Motorola
00211F,Shinsung
002120,SequelTe
002121,Vrmagic
002123,AerosatA
002124,Optos
002125,KukJeTon
002126,Shenzhen
002128,Oracle
00212A,Audiovox
00212B,MsaAuer
00212C,Semindia
00212D,Scimolex
00212F,PhoebeMi
002130,KeicoHig
002131,Blynke
002132,Mastercl
002133,Building
002134,Brandywi
002136,Motorola
002137,BayContr
002139,Escherlo
00213A,Winchest
00213B,Berkshir
00213D,Cermetek
002140,EnTechno
002142,Advanced
002143,Motorola
002144,SsTeleco
002145,Semptian
002146,SciTechn
002147,Nintendo
002148,KacoSola
002149,ChinaDah
00214A,PixelVel
00214B,Shenzhen
00214C,SamsungE
00214D,Guangzho
00214E,GsYuasaP
00214F,AlpsElec
002150,EyeviewE
002151,Millinet
002152,GeneralS
002153,Seamicro
002155,Cisco
002156,Cisco
002157,National
002158,StyleFly
002159,JuniperN
00215C,IntelCor
00215D,IntelCor
00215E,Ibm
00215F,Ihse
002160,HideaSol
002161,Yournet
002163,AskeyCom
002164,SpecialD
002165,Presstek
002166,Novatel
002168,IveiaLlc
002169,Prologix
00216A,IntelCor
00216B,IntelCor
00216D,Soltech
00216E,Function
00216F,Symcom
002170,Dell
002171,WesungTn
002172,Seoultek
002173,IonTorre
002174,AvalanWi
002175,PacificS
002176,YmaxTele
002177,WLGoreAs
002178,Matusche
002179,Iogear
00217A,SejinEle
00217B,Bastec
00217D,PyxisSRL
00217E,TelitCom
00217F,IntracoT
002180,Motorola
002181,Si2Micro
002182,Sandlink
002183,VatechHy
002184,Powersof
002186,Universa
002187,Imacs
002188,Emc
002189,Apptech
00218A,Electron
00218B,WesconTe
00218C,Topcontr
00218D,ApRouter
00218E,Mekics
00218F,Avantgar
002190,GoliathS
002192,BaodingG
002193,Videofon
002194,PingComm
002195,GwdMedia
002196,TelseySP
002197,Elitegro
002198,ThaiRadi
002199,Vacon
00219A,Cambridg
00219B,Dell
00219C,Honeywld
00219D,AdesysBv
00219E,SonyEric
00219F,SatelOy
0021A0,Cisco
0021A1,Cisco
0021A3,Micromin
0021A4,DbiiNetw
0021A5,Erlphase
0021A6,Videotec
0021A7,HantleSy
0021A8,Telephon
0021A9,Mobilink
0021AA,NokiaDan
0021AB,NokiaDan
0021AC,Infrared
0021AD,NordicId
0021AF,RadioFre
0021B0,TycoTele
0021B1,DigitalS
0021B2,Fiberbla
0021B3,RossCont
0021B4,AproMedi
0021B5,VyroGame
0021B6,TriactaP
0021B7,LexmarkI
0021B8,Inphi
0021B9,Universa
0021BA,TexasIns
0021BB,RikenKei
0021BC,ZalaComp
0021BD,Nintendo
0021BE,CiscoSer
0021BF,HitachiH
0021C0,MobileAp
0021C2,GlCommun
0021C3,CornellC
0021C4,Consiliu
0021C5,3dsp
0021C6,CsjGloba
0021C8,LohuisNe
0021C9,WavecomA
0021CA,ArtSyste
0021CB,SmsTecno
0021CC,Flextron
0021CF,CryptoGr
0021D0,GlobalDi
0021D1,SamsungE
0021D2,SamsungE
0021D3,BocomSec
0021D4,VollmerW
0021D5,X2e
0021D6,LxiConso
0021D7,Cisco
0021D8,Cisco
0021D9,Sekonic
0021DA,Automati
0021DB,Santachi
0021DC,Tecnoala
0021DD,Northsta
0021DE,FireproW
0021DF,MartinCh
0021E0,Commagil
0021E1,NortelNe
0021E2,Creative
0021E3,Serialte
0021E5,DisplayS
0021E6,Starligh
0021E7,Informat
0021E8,MurataMa
0021E9,Apple
0021EA,Bystroni
0021EB,EspLlc
0021EC,Solutron
0021ED,Telegesi
0021EE,FullSpec
0021F0,Ew3Techn
0021F1,TutusDat
0021F2,Easy3cal
0021F3,Si14
0021F4,Inrange
0021F5,WesternE
0021F6,Oracle
0021F7,Procurve
0021F8,Enseo
0021F9,WirecomT
0021FA,A4spTech
0021FB,LgElectr
0021FC,NokiaDan
0021FD,DstaSL
0021FE,NokiaDan
0021FF,CyfrowyP
002200,Ibm
002201,AksysNet
002202,ExcitoEl
002203,Glensoun
002205,WelinkSo
002206,Cyberdyn
002207,IntenoBr
002208,Certicom
002209,OmronHea
00220A,Onlive
00220B,National
00220C,Cisco
00220D,Cisco
00220E,IndigoSe
00220F,MocaMult
002210,Motorola
002211,Rohati
002212,CaiNetwo
002213,Pci
002214,RinnaiKo
002215,AsustekC
002216,Shibaura
002217,NeatElec
002218,Verivue
002219,Dell
00221A,AudioPre
00221B,Morega
00221D,Freegene
00221E,MediaDev
00221F,EsangTec
002220,MitacTec
002221,ItohDenk
002222,Schaffne
002223,Timekeep
002224,GoodWill
002225,ThalesAv
002226,Avaak
002228,BreezeIn
002229,Compumed
00222A,Soundear
00222B,Nucomm
00222C,Ceton
00222D,SmcNetwo
00222E,Maintech
00222F,OpenGrid
002230,Futurelo
002232,DesignDe
002233,AdbBroad
002234,Corventi
002235,Strukton
002236,VectorSp
002237,Shinhint
002239,IndianaL
00223A,Scientif
00223B,Communic
00223C,RatioEnt
00223D,JumpgenL
00223E,Irtrans
00223F,Netgear
002240,Universa
002241,Apple
002242,Alacron
002243,Azurewav
002244,ChengduL
002245,LeineLin
002246,EvocInte
002247,DacEngin
002248,Microsof
002249,HomeMult
00224A,Raylase
00224B,AirtechT
00224C,Nintendo
00224D,MitacInt
00224E,Seenergy
00224F,ByzoroNe
002250,PointSix
002251,Lumasens
002252,ZollLife
002253,Entorian
002254,BigelowA
002255,Cisco
002256,Cisco
002257,3comEuro
002258,TaiyoYud
002259,Guangzho
00225A,GardeSec
00225B,Teradici
00225C,Multimed
00225D,Digicabl
00225E,UwinTech
00225F,LiteonTe
002260,Afreey
002261,Frontier
002262,BepMarin
002263,KoosTech
002265,NokiaDan
002266,NokiaDan
002267,NortelNe
002268,HonHaiPr
002269,HonHaiPr
00226A,Honeywel
00226C,Linkspri
00226D,Shenzhen
00226E,GowellEl
00226F,3onedata
002270,AbkNorth
002272,American
002274,Familyph
002275,BelkinIn
002276,TripleEy
002277,NecAustr
002278,Shenzhen
002279,NipponCo
00227A,TelecomD
00227B,ApogeeLa
00227C,WooriSmt
00227D,YeData
00227E,Chengdu3
00227F,RuckusWi
002280,A2bElect
002281,Daintree
002282,8086
002283,JuniperN
002285,NomusCom
002287,TitanWir
002288,Sagrad
002289,Optosecu
00228A,Teratron
00228B,Kensingt
00228C,PhotonEu
00228D,GbsLabor
002290,Cisco
002291,Cisco
002293,Zte
002294,Kyocera
002295,SgmTechn
002296,Linowave
002297,XmosSemi
002298,SonyEric
002299,Seamicro
00229A,Lastar
00229B,Averlogi
00229C,VerismoN
00229E,SocialAi
00229F,SensysTr
0022A0,Delphi
0022A1,HuaweiSy
0022A2,XtramusT
0022A3,Californ
0022A5,TexasIns
0022A6,SonyComp
0022A7,TycoElec
0022A8,OumanFin
0022A9,LgElectr
0022AA,Nintendo
0022AB,Shenzhen
0022AC,Hangzhou
0022AD,TelesisT
0022AE,Mattel
0022AF,SafetyVi
0022B1,Elbit
0022B2,4rfCommu
0022B3,SeiSPA
0022B4,Motorola
0022B6,Superflo
0022B7,GssGrund
0022B9,Analogix
0022BA,HuthElek
0022BB,Beyerdyn
0022BC,JdsuFran
0022BD,Cisco
0022BE,Cisco
0022BF,SieampGr
0022C0,Shenzhen
0022C1,ActiveSt
0022C2,ProviewE
0022C3,ZeeportT
0022C4,Epro
0022C5,Inforson
0022C6,Sutus
0022C7,SeggerMi
0022C8,AppliedI
0022C9,LenordBa
0022CA,AnvizBio
0022CB,Ionodes
0022CC,Scilog
0022CD,AredTech
0022CE,CiscoSer
0022CF,PlanexCo
0022D0,PolarEle
0022D1,Albrecht
0022D2,AllEarth
0022D4,Comworth
0022D5,EatonEle
0022D6,Cypak
0022D7,Nintendo
0022D8,Shenzhen
0022D9,FortexIn
0022DA,AnatekLl
0022DB,Translog
0022DC,VigilHea
0022DD,Protecta
0022DE,OppoDigi
0022DF,TamuzMon
0022E0,Atlantic
0022E1,ZortLabs
0022E2,WabtecTr
0022E4,ApassTec
0022E6,Intellig
0022E7,WpsParki
0022E8,Applitio
0022E9,Provisio
0022EA,Rustelco
0022EB,DataResp
0022EC,IdealbtT
0022ED,TsiPower
0022EE,AlgoComm
0022EF,IbisTekL
0022F0,3GreensA
0022F2,Sunpower
0022F3,Sharp
0022F4,AmpakTec
0022F5,Advanced
0022F6,Syracuse
0022F7,Conceptr
0022F8,PimaElec
0022F9,PollinEl
0022FA,IntelCor
0022FB,IntelCor
0022FC,NokiaDan
0022FD,NokiaDan
0022FE,Micropro
0022FF,NivisLlc
002300,CayeeCom
002301,WitronTe
002302,CobaltDi
002304,Cisco
002305,Cisco
002306,AlpsElec
002307,FutureIn
002308,Arcadyan
002309,JanamTec
00230A,Arburg
00230B,Motorola
00230C,CloverEl
00230D,NortelNe
00230E,Gorba
00230F,HirschEl
002310,LncTechn
002311,Gloscom
002312,Apple
002313,QoolTech
002314,IntelCor
002315,IntelCor
002316,KisanEle
002317,Lasercra
002319,SieloxLl
00231A,Itf
00231B,DanaherM
00231C,Fourier
00231D,Deltacom
00231E,CezzerMu
00231F,GuangdaE
002320,NiciraNe
002321,AvitechI
002322,KissTekn
002323,ZylinAs
002325,Iolan
002326,Fujitsu
002327,ShouyoEl
002328,AlconTel
002329,Ddrdrive
00232B,Ird
00232C,Senticar
00232D,Sandforc
00232E,KedahEle
00232F,Advanced
002330,Dizipia
002331,Nintendo
002332,Apple
002333,Cisco
002334,Cisco
002335,Linkflex
002336,MetelSRO
002337,GlobalSt
002339,SamsungE
00233A,SamsungE
00233D,NoveroBV
00233F,Purechoi
002340,MixTelem
002341,SiemensI
002342,CoffeeEq
002343,Tem
002344,Objectiv
002345,SonyEric
002347,Procurve
002348,SagemCom
002349,Helmholt
00234B,InyuanTe
00234C,Ktc
00234D,HonHaiPr
00234E,HonHaiPr
00234F,Luminous
002352,Datasens
002353,FETElett
002354,AsustekC
002355,KincoAut
002356,PacketFo
002357,Pitronot
002358,SystelSa
002359,Benchmar
00235A,CompalIn
00235B,Gulfstre
00235C,Aprius
00235D,Cisco
00235E,Cisco
00235F,SiliconM
002360,LookitTe
002361,Unigen
002362,Goldline
002363,ZhuhaiRa
002364,PowerIns
002366,BeijingS
002367,Unicontr
00236A,Clearacc
00236B,Xembedde
00236C,Apple
00236D,Resmed
00236E,Burster
00236F,DaqSyste
002371,SoamSyst
002372,MoreStar
002373,Gridiron
002374,Motorola
002375,Motorola
002376,Htc
002377,IsotekEl
002378,GnNetcom
002379,UnionBus
00237B,WhdiLlc
00237E,Elster
00237F,Plantron
002381,LengdaTe
002382,LihRongE
002383,Inmage
002384,GghEngin
002386,TourAnde
002387,Thinkflo
002388,VTTelema
002389,Hangzhou
00238A,Ciena
00238B,QuantaCo
00238D,TechnoDe
00238E,AdbBroad
00238F,NidecCop
002390,Algolwar
002392,ProteusI
002393,Ajinexte
002395,Motorola
002396,AndesTec
002397,WestellT
002398,SkyContr
002399,VdDivisi
00239A,Easydata
00239B,ElsterSo
00239C,JuniperN
00239D,MapowerE
00239E,JiangsuL
00239F,Institut
0023A0,HanaCns
0023A1,TrendEle
0023A2,Motorola
0023A3,Motorola
0023A4,NewConce
0023A5,SagetvLl
0023A7,RedpineS
0023A8,Marshall
0023A9,BeijingD
0023AA,Hfr
0023AB,Cisco
0023AC,Cisco
0023AD,Xmark
0023AE,Dell
0023AF,Motorola
0023B0,ComxionT
0023B1,Longchee
0023B2,Intellig
0023B3,Lyyn
0023B4,NokiaDan
0023B5,Ortana
0023B6,Securite
0023B8,SichuanJ
0023B9,EadsDeut
0023BB,SchmittI
0023BD,DigitalA
0023BE,CiscoSpv
0023BF,Mainpine
0023C0,Broadway
0023C1,Securita
0023C2,SamsungE
0023C3,Logmein
0023C4,LuxLumen
0023C5,Radiatio
0023C6,Smc
0023C9,SichuanT
0023CA,BehindSe
0023CB,Shenzhen
0023CC,Nintendo
0023CE,KitaDens
0023D0,UnilocUs
0023D2,InhandEl
0023D3,AirlinkW
0023D4,TexasIns
0023D5,WaremaEl
0023D6,SamsungE
0023D7,SamsungE
0023D9,BannerEn
0023DA,Industri
0023DB,Saxnet
0023DC,Benein
0023DD,ElginSA
0023DE,Ansync
0023DF,Apple
0023E0,InoThera
0023E1,CavenaIm
0023E2,SeaSigna
0023E3,Microtro
0023E4,Ipnect
0023E5,IpaxiomN
0023E6,Pirkus
0023E7,Hinke
0023E8,Demco
0023E9,F5Networ
0023EA,Cisco
0023EB,Cisco
0023EC,Algorith
0023ED,Motorola
0023EE,Motorola
0023EF,ZuendSys
0023F0,Shanghai
0023F1,SonyEric
0023F3,Glocom
0023F4,Masterna
0023F5,WiloSe
0023F6,Softwell
0023F8,ZyxelCom
0023FA,RgNets
0023FB,IpDatate
0023FC,UltraSte
0023FD,AftAtlas
0023FE,Biodevic
0023FF,BeijingH
002400,NortelNe
002403,NokiaDan
002404,NokiaDan
002405,DilogNor
002406,Pointmob
002407,TelemSas
002408,PacificB
002409,Toro
00240A,UsBevera
00240B,VirtualC
00240C,Delec
00240D,OnepathN
00240E,Inventec
00240F,IshiiToo
002410,NueteqTe
002411,Pharmasm
002412,BenignTe
002413,Cisco
002414,Cisco
002415,Magnetic
002416,AnyUse
002417,ThomsonT
002418,Nextwave
00241A,RedBeetl
00241B,IwowComm
00241C,FugangEl
00241E,Nintendo
002420,Netup
002422,KnappLog
002423,Azurewav
002424,AxisNetw
002425,Shenzhen
002426,NohmiBos
002427,SsiCompu
002428,Energyic
002429,MkMaster
00242A,HittiteM
00242B,HonHaiPr
00242C,HonHaiPr
00242E,Datastri
00242F,Virtensy
002430,RubyTech
002432,NeostarT
002433,AlpsElec
002434,Lectroso
002435,Wide
002436,Apple
002437,Motorola
002438,BrocadeC
002439,Essentia
00243A,LudlElec
00243B,CssiSPte
00243C,SAAA
00243D,EmersonA
00243F,Storwize
002440,HaloMoni
002441,WanzlMet
002442,Axona
002443,NortelNe
002444,Nintendo
002445,Liquidxs
002446,MmbResea
002447,Kaztek
002448,Spidercl
002449,ShenZhen
00244A,VoyantIn
00244B,Perceptr
00244C,Solartro
00244D,Hokkaido
00244E,Radchips
00244F,Asantron
002450,Cisco
002451,Cisco
002452,SiliconS
002453,InitraDO
002454,SamsungE
002455,MulogicB
002458,PaBastio
002459,AbbStotz
00245A,NanjingP
00245B,RaidonTe
00245D,TerbergB
00245E,Hivision
00245F,VineTele
002460,GiavalSc
002461,ShinWang
002462,Rayzone
002463,Phybridg
002464,BridgeTe
002466,UnitronN
002467,AocInter
002468,Sumavisi
002469,SmartDoo
00246A,SolidYea
00246B,Covia
00246C,ArubaNet
00246D,Weinzier
00246E,PhihongU
00246F,OndaComm
002470,Aurotech
002471,FusionMu
002472,Redriven
002473,3comEuro
002474,Autronic
002475,CompassS
002476,TapTv
002477,TibboTec
002478,MagTechE
002479,OptecDis
00247A,FuYiChen
00247B,Actionte
00247C,NokiaDan
00247D,NokiaDan
00247E,Universa
00247F,NortelNe
002480,Meteocon
002482,RuckusWi
002483,LgElectr
002484,BangAndO
002485,Contextr
002486,Designar
002487,Blackboa
002488,CentreFo
002489,Vodafone
00248A,KagaElec
00248B,Hybus
00248C,AsustekC
00248D,SonyComp
00248E,Infoware
002490,SamsungE
002491,SamsungE
002492,Motorola
002493,Motorola
002494,Shenzhen
002495,Motorola
002496,Ginzinge
002497,Cisco
002498,Cisco
002499,AquilaTe
00249A,BeijingZ
00249B,ActionSt
00249C,BimengCo
00249D,NesTechn
00249F,RimTesti
0024A0,Motorola
0024A1,Motorola
0024A2,HongKong
0024A3,SonimTec
0024A4,SikluCom
0024A5,Buffalo
0024A6,Telestar
0024A7,Advanced
0024A8,Procurve
0024A9,LeaderTe
0024AA,DycorTec
0024AB,A7Engine
0024AC,Hangzhou
0024AD,AdolfThi
0024AF,Echostar
0024B0,Esab
0024B1,CoulombT
0024B4,Escatron
0024B5,NortelNe
0024B6,SeagateT
0024B7,Gridpoin
0024B8,FreeAlli
0024B9,WuhanHig
0024BA,TexasIns
0024BB,Central
0024BC,Hurob
0024BD,HainzlIn
0024BE,Sony
0024C0,NtiComod
0024C1,Motorola
0024C2,Asumo
0024C3,Cisco
0024C4,Cisco
0024C5,Meridian
0024C6,HagerEle
0024C7,Mobilarm
0024C8,Broadban
0024C9,Broadban
0024CA,TobiiTec
0024CB,AutonetM
0024CC,Fascinat
0024CD,WillowGa
0024CE,Exeltech
0024CF,InscapeD
0024D0,Shenzhen
0024D1,Thomson
0024D2,AskeyCom
0024D3,Qualica
0024D4,FreeboxS
0024D5,WinwardI
0024D6,IntelCor
0024D7,IntelCor
0024D8,IlsungPr
0024D9,Bicom
0024DA,Innovar
0024DB,AlcoholM
0024DC,JuniperN
0024DD,Centrak
0024DE,GlobalTe
0024DF,Digitalb
0024E0,DsTechLl
0024E1,ConveyCo
0024E2,Hasegawa
0024E3,CaoGroup
0024E5,SeerTech
0024E6,InMotion
0024E7,PlasterN
0024E8,Dell
0024E9,SamsungE
0024EB,Clearpat
0024EC,UnitedIn
0024ED,YtElec
0024EE,Wynmax
0024EF,SonyEric
0024F1,Shenzhen
0024F2,Uniphone
0024F3,Nintendo
0024F4,Kaminari
0024F5,NdsSurgi
0024F6,MiyoshiE
0024F7,Cisco
0024F8,Technica
0024F9,Cisco
0024FA,HilgerUK
0024FC,Quopin
0024FD,Accedian
0024FE,Avm
0024FF,Qlogic
002500,Apple
002502,Naturalp
002503,Ibm
002504,ValiantC
002505,EksEngel
002506,AIAntita
002507,Astak
002508,MaquetCa
002509,Sharetro
00250A,Security
00250B,Centrofa
00250D,GztTelko
00250E,GtGerman
002511,Elitegro
002512,Zte
002513,CxpDigit
002514,PcWorthI
002516,Integrat
002517,VenntisL
002518,PowerPlu
002519,Viaas
00251A,PsiberDa
00251B,PhilipsC
00251D,DsaEncor
00251E,RotelTec
00251F,ZynusVis
002520,SmaRailw
002521,LogitekE
002522,AsrockIn
002523,Ocp
002524,Lightcom
002525,CteraNet
002526,GenuineT
002527,Bitrode
002528,DaidoSig
002529,ComelitG
00252A,ChengduG
00252B,Stirling
00252C,Entourag
00252D,KiryungE
00252E,CiscoSpv
00252F,Energy
002530,Aetas
002531,CloudEng
002532,DigitalR
002533,Wittenst
002535,Minimax
002536,OkiElect
002537,RuncomTe
002538,SamsungE
002539,Ifta
00253A,Ceva
00253B,DinDietm
00253D,DrsConso
00253E,SensusMe
002540,QuasarTe
002541,MaquetCr
002542,Pittasof
002543,Moneytec
002544,Lojack
002545,Cisco
002546,Cisco
002547,NokiaDan
002548,NokiaDan
002549,JeorichT
00254A,Ringcube
00254B,Apple
00254C,VideonCe
00254D,Singapor
00254E,VertexWi
00254F,Elettrol
002550,Riverbed
002552,Vxi
002553,AdbBroad
002554,Pixel8Ne
002555,VisonicT
002556,HonHaiPr
002557,Research
002559,SyphanTe
00255A,Tantalus
00255B,Coachcom
00255C,Nec
00255D,Mornings
00255E,Shanghai
00255F,Sentec
002560,IbridgeN
002561,Procurve
002562,Interbro
002563,Luxtera
002564,Dell
002565,Vizimax
002566,SamsungE
002567,SamsungE
002568,Shenzhen
002569,SagemCom
00256B,AtenixEE
00256D,Broadban
00256E,VanBreda
00256F,Dantherm
002570,EasternC
002571,Zhejiang
002573,StElectr
002574,KunimiMe
002575,Fiberple
002576,NeliTech
002579,JFLabs
00257A,CamcoPro
00257B,StjElect
00257C,Huachent
00257D,Pointred
00257E,NewPosTe
00257F,Calltech
002580,Equipson
002582,MaksatTe
002583,Cisco
002584,Cisco
002587,Vitality
002588,GenieInd
002589,HillsInd
00258B,Mellanox
00258C,EsusElek
00258E,WeatherC
00258F,TridentM
002590,SuperMic
002591,Nextek
002592,Guangzho
002593,DatnetIn
002594,Eurodesi
002595,Northwes
002596,Gigavisi
002597,KalkiCom
002598,ZhongSha
002599,HedonEDB
00259A,Cestroni
